tx,minute,value,account,side,type,token
785d17299028c3ad264b0cb2c6f21deb0751489eeeaca4b2b7794a2539f82f07,04/16/20 15:50,1389.94,2a1530c4c41db0b0b2bb646cb5eb1a67b7158667,buy,put,oETH_150_042420
1c1b8ec8a11a9c72521fc0867b3870886102d4a74b4507ea6b49904d7f7f156c,04/16/20 16:21,2.29,39246c4f3f6592c974ebc44f80ba6dc69b817c71,sell,put,oETH_150_042420
02a3760c660ce523d5efec3419ee7c8bc069683ff2c98759d4fe4d9c031400f1,04/16/20 16:45,128361.58,39246c4f3f6592c974ebc44f80ba6dc69b817c71,sell,put,oETH_100_042420
ecfe8c82ea1456e895e15d7b4009abf87e6cd0b632748100a7060de987ffe51a,04/16/20 17:03,1.10,5778f2824a114f6115dc74d432685d3336216017,sell,put,ocUSDC
3937eb881dc1fa827e46bc379f0382767edf1a73a7f0c8a4069658ec8c8241d0,04/16/20 17:10,3411.18,076c95c6cd2eb823acc6347fdf5b3dd9b83511e4,sell,put,oETH_150_042420
514fc0398e5f8458b06593a9f643061519a0c335b9a65c4976c201553c8d5335,04/16/20 17:15,8528.58,076c95c6cd2eb823acc6347fdf5b3dd9b83511e4,sell,put,oETH_150_042420
502bd250e1d98a1b2383b7f3044dc91eca22acd2cce5da5463cefe5654a15e42,04/16/20 17:40,239.83,c1758eea027f8d92e6ddd13d17e19e592845188a,sell,put,oETH_150_042420
904a935945cbee2971bfbc9e37ee88ff05bd231fd64ff3cf2f2ba8d153bf5e69,04/16/20 17:40,170.52,c759678ef908eab0e9d94599da7b8848c0af35c2,sell,put,oETH_150_042420
0081b736216464d10a5997266b7debb29bacf1e03df8871fd1f4053cef18845e,04/16/20 17:46,24007.97,076c95c6cd2eb823acc6347fdf5b3dd9b83511e4,sell,put,oETH_100_042420
f008a2957ed99aa424a9ea4224f45e31ab34b05fc4ad4128cb9b422cb361f67f,04/16/20 17:46,0.17,c759678ef908eab0e9d94599da7b8848c0af35c2,sell,put,oETH_150_042420
af8a752cb7ee0ed995b93bfd6c4356cdf6720255acc656bc6cd24cd79a119e16,04/16/20 17:46,0.01,c759678ef908eab0e9d94599da7b8848c0af35c2,sell,put,oETH_150_042420
c49be61b01025e8716bd550d7c3ccf905e8af7d8552adf8ea4cc889ffefaa947,04/16/20 17:48,5139.05,076c95c6cd2eb823acc6347fdf5b3dd9b83511e4,sell,put,oETH_150_042420
1d3dfaf6a6c9ba8c838249cc0504ce0b1287b5556017b250d216aeb4cf312736,04/16/20 17:51,4108.46,076c95c6cd2eb823acc6347fdf5b3dd9b83511e4,sell,put,oETH_150_042420
9fe4072055e909ccacbc3d35723de5e8c5e1bd42efad1c812405ecd6f7edd4dc,04/16/20 18:28,571.13,39246c4f3f6592c974ebc44f80ba6dc69b817c71,sell,put,oETH_150_042420
00bd6e414991834f51212fa99c28a12619dad954a619bbe39d7bfcbf7bd30ec8,04/16/20 18:29,856.20,39246c4f3f6592c974ebc44f80ba6dc69b817c71,sell,put,oETH_100_042420
9a4f9cf3942d5d9c358672bfbbc52b1eef86e3faf235999d87d2779e6937d978,04/16/20 21:07,1145.14,39246c4f3f6592c974ebc44f80ba6dc69b817c71,sell,put,oETH_150_042420
bcdade4423662440345b0cc82e52298c5496fc430ed46af5d4ade127dca6d1ba,04/16/20 22:02,6925.29,280bf69d522bbcfb3aeb138c59d85a16e449057c,sell,put,oETH_150_042420
e0f8601a297e8ece2bf7fcdbe7ad686fd85d2f193ddbb992d6f80de6b672b36b,04/16/20 23:36,11538.60,39246c4f3f6592c974ebc44f80ba6dc69b817c71,sell,put,oETH_150_042420
d4b68195d3f04784154ad0983412d09abb31e4b4ff6121b54428258a81285251,04/16/20 23:40,11542.03,39246c4f3f6592c974ebc44f80ba6dc69b817c71,sell,put,oETH_150_042420
2cc9e186cc5c06913807dca6a8ddf870ac44f8e1787aef417fbbdddcd85cf1db,04/16/20 23:57,17236.56,1bcfe4f499db23909a5ddc33d6e2d879531176ec,buy,put,oETH_100_042420
f60b7f30f443f955e80e99ba55e09b9534493f1782ff730aced503cd6da6d5ca,04/17/20 2:54,1.15,39246c4f3f6592c974ebc44f80ba6dc69b817c71,sell,put,oETH_150_042420
73d540e623c5f972ba08418a6a3ebcfe280b99fe17a9fd65849f5aecc5240459,04/17/20 2:56,875.91,39246c4f3f6592c974ebc44f80ba6dc69b817c71,sell,put,oETH_100_042420
721c7604b0ec6d63317dea48ec1be0fc41c5fb13fd76777b77059398f54e13ac,04/17/20 5:06,3294.48,2a1530c4c41db0b0b2bb646cb5eb1a67b7158667,buy,put,oETH_150_042420
0a559e005dea78f5b34d5776d6419c94c720d662c199aaaaf1c961fcb899b0fe,04/17/20 6:24,51.05,39246c4f3f6592c974ebc44f80ba6dc69b817c71,buy,put,oETH_160_050120
c1a04932cca820c5944e5745265db169dddc22b6272416adb4989bc56de91750,04/17/20 6:39,1323.27,076c95c6cd2eb823acc6347fdf5b3dd9b83511e4,buy,put,oETH_160_050120
5b397f0a5ec9c61827cdf9b511e93b19249924af857840007d01d8143d397625,04/17/20 7:09,1850.08,076c95c6cd2eb823acc6347fdf5b3dd9b83511e4,buy,put,oETH_160_050120
097ddfd63fd53716780de6d55f26f5b184c64ae55b300fcc38a1855e0b438bf0,04/17/20 8:22,5458.54,39246c4f3f6592c974ebc44f80ba6dc69b817c71,sell,put,oETH_160_050120
1ad8f390720f3c8c02cc0d2a176b6159dd95637a16adadb8ad5847501b3fff11,04/17/20 8:40,17060.77,39246c4f3f6592c974ebc44f80ba6dc69b817c71,buy,put,oETH_150_042420
f2b8a504f857e2dd1ef5d2b0dcffe1ca44a864a79b3d580b12fb86b155db4d00,04/17/20 8:46,5124.72,39246c4f3f6592c974ebc44f80ba6dc69b817c71,sell,put,oETH_150_042420
5319274ca5bff9ec7283c93e29b2af3e28f25e90a7fa1740248b44dabc1a81e2,04/17/20 8:47,3417.62,39246c4f3f6592c974ebc44f80ba6dc69b817c71,sell,put,oETH_160_050120
5bfc6aa32236480e46ffd6bef06afb5333bcf0aa17de774487200ed01d2a29f7,04/17/20 8:48,5132.43,39246c4f3f6592c974ebc44f80ba6dc69b817c71,sell,put,oETH_150_042420
b0f933c3914c2dd8923485216e3ae3f62fa4f201509be8a5a5391e118fae5c3a,04/17/20 9:03,1067.44,39246c4f3f6592c974ebc44f80ba6dc69b817c71,sell,put,oETH_160_050120
11e2770cc2c7b7ae3870fcd5ae17e02cdb3a25a9bb82c118744133462aba80ef,04/17/20 9:04,6830.69,280bf69d522bbcfb3aeb138c59d85a16e449057c,sell,put,oETH_150_042420
babe229e75f36e2b752fa1e5c120ab5ba91a116761f1a95932829a1ee9d22d4d,04/17/20 9:08,8994.59,39246c4f3f6592c974ebc44f80ba6dc69b817c71,sell,put,oETH_100_042420
0c9d5b94f7039d07b9fa117e6e795c40c37cad20fb95b0fe9001344d502a550f,04/17/20 9:11,6837.35,280bf69d522bbcfb3aeb138c59d85a16e449057c,sell,put,oETH_150_042420
28aad7f3cd16345c3cd7879f19d8425669326bef514d73ac9bf186ecc643d63f,04/17/20 9:24,3216.64,39246c4f3f6592c974ebc44f80ba6dc69b817c71,sell,put,oETH_160_050120
3d93f6674019fd8a737dfba3d98d2daa351efe05ee5fab07e48b1bb2a5443edd,04/17/20 11:14,2146.73,39246c4f3f6592c974ebc44f80ba6dc69b817c71,sell,put,oETH_160_050120
cb6ce30dfdb94eb3e679665872f7bfdb81bdce9e733065baedca3c1f7a856d4f,04/17/20 11:17,6537.32,4be0557d4aeb1675a1d5316e8a437dc934cface1,sell,put,oETH_150_042420
145f9ab4335b0c3d32655c19a74a3cb0f984831f70df662831a9977ce2d6d323,04/17/20 11:25,2056.24,39246c4f3f6592c974ebc44f80ba6dc69b817c71,sell,put,oETH_150_042420
47102974fc741179e90701c38962478c421cf4ab7d5c256edc0eeb8502386c0c,04/17/20 11:58,169.86,e84eb5f8ac725a2efd9018fe9bfb50b34a27e3ed,buy,put,oETH_160_050120
f1459373ba59423e71e0580653319a92b363478233f0ce857819c2f2776b2c8a,04/17/20 12:04,170.24,39246c4f3f6592c974ebc44f80ba6dc69b817c71,sell,put,oETH_160_050120
f07792614f0cb36bc4ace9a67b2beb031362a44bc2cd56470e5f8222f7782f0a,04/17/20 12:30,1531.64,39246c4f3f6592c974ebc44f80ba6dc69b817c71,sell,put,oETH_150_042420
4dc45d8bb8cd2679625cc2ea6c9deb95df41a66ba352d181371014a40f8abe7b,04/17/20 12:43,30806.90,39246c4f3f6592c974ebc44f80ba6dc69b817c71,sell,put,oETH_100_042420
0cf22fcba3d9bc94d20c0c6ee1ffea06d479b890d78ac97700832eb242a4e770,04/17/20 13:02,17064.64,1bcfe4f499db23909a5ddc33d6e2d879531176ec,buy,put,oETH_100_042420
7909ac87bd360afcb5ac3e571c010104e8f29bcda024335cb5b915b03235c8ff,04/17/20 13:03,5119.38,3ee505ba316879d246a8fd2b3d7ee63b51b44fab,sell,put,oETH_150_042420
3250a20bafa95ab5a1c82fec2b7fa8217ae2483295d1597d9dcce7cc6eb23b31,04/17/20 13:04,11372.20,39246c4f3f6592c974ebc44f80ba6dc69b817c71,sell,put,oETH_150_042420
94d21dded36cab9d96b8310d4ed772930a18f14e28bd154fc404093a61b21e31,04/17/20 13:28,5089.40,3195c3f94154364e897711e501e104f40d8e23fb,buy,put,oETH_150_042420
9edd9a72962940154ba1a1754e882e3cd46c3e3b93e63c7e799c0d8a6496e48b,04/17/20 13:28,1696.47,39246c4f3f6592c974ebc44f80ba6dc69b817c71,buy,put,oETH_160_050120
eddc1ad2e676133963db651ca26414e27a8adc764e71f7a50821949bec9d2fc2,04/17/20 13:33,11511.47,39246c4f3f6592c974ebc44f80ba6dc69b817c71,sell,put,oETH_150_042420
11089a81e493b01d21fa3a8f8eef874016b8bc285f1d439c17ab73ef9b05bdac,04/17/20 13:51,5079.35,3195c3f94154364e897711e501e104f40d8e23fb,sell,put,oETH_150_042420
128f7d5d5fce5cdafe0f1724554fc392d9dbd280de4c4115f30899ea5099447f,04/17/20 13:57,0.11,39246c4f3f6592c974ebc44f80ba6dc69b817c71,sell,put,oETH_150_042420
a47390e07aaa66ef02d40085b2fe0fd8a4c64c2d0c2f8758eea714da396c4f78,04/17/20 14:03,0.11,39246c4f3f6592c974ebc44f80ba6dc69b817c71,sell,put,oETH_150_042420
79731c13cd54ca7d1c3fd60a6ed21143dc027c1cede16f31ea70c9c39d944356,04/17/20 14:04,4293.33,2a1530c4c41db0b0b2bb646cb5eb1a67b7158667,buy,put,oETH_150_042420
490d7d34d2a81daad4565d9185f6f483d6aa3142e0cc4eb0c49b0b26cd71f71e,04/17/20 14:13,1776.58,2a1530c4c41db0b0b2bb646cb5eb1a67b7158667,buy,put,oETH_160_050120
1b2a7c8f0c037d2e76360036ee13f3f3a4aad821feee9f04835a503b2e002615,04/17/20 15:03,399.81,39246c4f3f6592c974ebc44f80ba6dc69b817c71,sell,put,oETH_160_050120
f7d1a47496ed6c3dab93cf396a9e972f3e79f463a258849295ea4b57a67f8524,04/17/20 15:18,5.67,39246c4f3f6592c974ebc44f80ba6dc69b817c71,sell,put,oETH_150_042420
1754d07a68f6e124d72156d17d44b4b97c305e7be05879d627bace3dfe01c63b,04/17/20 15:25,169.96,39246c4f3f6592c974ebc44f80ba6dc69b817c71,sell,put,oETH_150_042420
5e81d53900bc45b8f62702ad9ad28f79f124263f15972d655d95f17dd2492a9f,04/17/20 15:28,3395.41,280bf69d522bbcfb3aeb138c59d85a16e449057c,buy,put,oETH_160_050120
a637e7b6156e3bd51285bcf6aecc473736a7462e843c4e1628c3ec192a87c619,04/17/20 16:56,11957.13,8e3f5e7578b9e0f4b9ab65c85568c8f80aec95ae,sell,put,oETH_150_042420
38b8f6c440fb24ce94b38f3ed1526c7c2a2d3e1c1093fbeeae1023703f274ac7,04/17/20 16:59,1708.06,e2b9d9715ce871f6c3efb550b2f00a9116fb7d2c,sell,put,oETH_160_050120
089644d8b68138dc348d6fde265ba0365c44a6c3fa4a9bff2e2f6c769fcff6e7,04/17/20 17:21,854.62,39246c4f3f6592c974ebc44f80ba6dc69b817c71,sell,put,oETH_150_042420
6b3f55d528f0f1d670cad81b22ffade09daa7d014c54df971d9e67e9aac9cb83,04/17/20 17:21,160.24,39246c4f3f6592c974ebc44f80ba6dc69b817c71,sell,put,oETH_160_050120
e96a67eda0bc12508568573674b09b9a25ec4df36a29bdef8e6078e3bae171df,04/17/20 21:07,534.77,39246c4f3f6592c974ebc44f80ba6dc69b817c71,sell,put,oETH_160_050120
498208a86da519c8f96d2286a864511ba586095cfe2635ed74cc143663c56433,04/17/20 22:47,9138.47,39246c4f3f6592c974ebc44f80ba6dc69b817c71,sell,put,oETH_100_042420
b1a88d85b67e13109fd96630cc2f713561396809a79da6ccb7598d43426e2070,04/17/20 22:55,10321.28,39246c4f3f6592c974ebc44f80ba6dc69b817c71,sell,put,oETH_160_050120
f99b48e1be5c863d7c1034fef2ff3d2c3a282a3f9e8cd7e1f15117521e1a1f35,04/17/20 22:57,4262.23,280bf69d522bbcfb3aeb138c59d85a16e449057c,buy,put,oETH_160_050120
3b2464fcb4db93776c94257f1af02446565c740f483f75cdda348823aa66d6af,04/17/20 23:54,1712.93,0c31b6605686aa26df47eb45af0e4aa6639a5fd6,buy,put,oETH_160_050120
324517e9511787d646108016612acfb4ab8dcf74d03019ce20fdd1e8480cfd13,04/18/20 1:21,19695.61,39246c4f3f6592c974ebc44f80ba6dc69b817c71,sell,put,oETH_150_042420
4aa6a1f2ffc28fdd44cb0d037b5ccc1ad7d8dc8b68e36802f01537e80dd16c16,04/18/20 1:25,9.34,39246c4f3f6592c974ebc44f80ba6dc69b817c71,sell,put,oETH_150_042420
5984e31b84016dbab9ef35f1a5f9f59338424900b03d20e23cfa9238c8541aa2,04/18/20 1:52,17305.45,1bcfe4f499db23909a5ddc33d6e2d879531176ec,buy,put,oETH_100_042420
181337c906ee07e75eb3bbd6d3bbcca7cfc6785b19f826a29ca8e7cb70289f91,04/18/20 1:56,23070.49,39246c4f3f6592c974ebc44f80ba6dc69b817c71,sell,put,oETH_150_042420
b26abab1ed509c0e57a86d1396fd654e712628419ef21b18489938f117c8d8ce,04/18/20 2:24,463.97,39246c4f3f6592c974ebc44f80ba6dc69b817c71,sell,put,oETH_150_042420
9cd7612731d1ac1741e95cbf39049e6543c63ec9c86ed525c037a10668e9bbfc,04/18/20 2:48,11261.29,39246c4f3f6592c974ebc44f80ba6dc69b817c71,sell,put,oETH_100_042420
1761a97a6a8b16e8cdd8e7cceb858f06ba008f9421cf13637d2a9fbfcc5c5431,04/18/20 4:18,1.74,39246c4f3f6592c974ebc44f80ba6dc69b817c71,buy,put,oETH_160_050120
dc86946c55f43a17c7df58bf9c303cd08ac6aa3fa2e6bf69d4a350795d8f8aba,04/18/20 4:31,3.47,39246c4f3f6592c974ebc44f80ba6dc69b817c71,buy,put,oETH_100_042420
1ad384ed9dff2b20c3ac4ffe5243dc6b954d798d03310a5171cce88c38f49ad7,04/18/20 4:32,1.74,39246c4f3f6592c974ebc44f80ba6dc69b817c71,buy,put,oETH_100_042420
accb02d29abcddf32672a0d3328ae87738bffa87c4453ec07871d1ed45daede5,04/18/20 4:33,1.73,39246c4f3f6592c974ebc44f80ba6dc69b817c71,buy,put,oETH_100_042420
8a6adc68fb9b7e7fe20c50d7086ea7c8b128210fd9b586975e8943241cd41eae,04/18/20 4:34,1.74,39246c4f3f6592c974ebc44f80ba6dc69b817c71,buy,put,oETH_100_042420
fb48087967a54477718c5ca09941267c60eb36c117f33444288634dae3fab788,04/18/20 4:34,1.74,39246c4f3f6592c974ebc44f80ba6dc69b817c71,buy,put,oETH_100_042420
d20f06fc2b6749c3852f2e9dcf03ca1160edeeec80fd0a233b4619c730ff3735,04/18/20 4:34,1.74,39246c4f3f6592c974ebc44f80ba6dc69b817c71,buy,put,oETH_100_042420
b09106ffccbb5d0f2b945d0187620b4c300c587cee1eb257c719cfee3f9c4fcb,04/18/20 4:35,1.74,39246c4f3f6592c974ebc44f80ba6dc69b817c71,buy,put,oETH_100_042420
6a94c93d6079c0f1f0f351611615a3d69c153b7e0b3f7d11c84f77378c605876,04/18/20 4:35,1.74,39246c4f3f6592c974ebc44f80ba6dc69b817c71,buy,put,oETH_100_042420
47029a1475fc40d20d3bade89d4153fbcc9679c6fc67d2667d29dc14e373c2df,04/18/20 4:35,1.74,39246c4f3f6592c974ebc44f80ba6dc69b817c71,buy,put,oETH_100_042420
2f05c2679a5c74ab92126de77abcafd9910f73a195f41b6150373d4bbd33dec3,04/18/20 4:35,1.74,39246c4f3f6592c974ebc44f80ba6dc69b817c71,buy,put,oETH_100_042420
58d17701d86cf21aef67ab255513e2fc36c68c3af7f7b7d89104c922cbbbe744,04/18/20 4:35,1.74,39246c4f3f6592c974ebc44f80ba6dc69b817c71,buy,put,oETH_100_042420
4af2743c0fd173d951566573d67f7eecefdbc80f8d081d5879fff4cc6f3a541c,04/18/20 4:36,1.74,39246c4f3f6592c974ebc44f80ba6dc69b817c71,buy,put,oETH_160_050120
b1584ca722b655dd0a28156c578c5b313ded4df1f6e251f602f4e335bdf2fd65,04/18/20 4:36,1.74,39246c4f3f6592c974ebc44f80ba6dc69b817c71,buy,put,oETH_160_050120
0c87891443e3df79567c8ab0cefe02c3cb6ffecbb9167e2fe5b65e7c3cf6761d,04/18/20 4:36,1.74,39246c4f3f6592c974ebc44f80ba6dc69b817c71,buy,put,oETH_160_050120
59784f0026b7ba9b0f76563d5b34b393232ece8a2cc59fae7788970f5fa71694,04/18/20 4:36,1.74,39246c4f3f6592c974ebc44f80ba6dc69b817c71,buy,put,oETH_160_050120
d5596354c852147e574be29f34562f7a12010b28c511d39c259d3ed80b26d26b,04/18/20 4:37,31.25,39246c4f3f6592c974ebc44f80ba6dc69b817c71,buy,put,oETH_160_050120
06382243c529254b62b45671d0eb3c6c557ff07b65df3c67dda06d3bfa14b524,04/18/20 5:32,10449.70,39246c4f3f6592c974ebc44f80ba6dc69b817c71,sell,put,oETH_100_042420
9aa87ea889e4ad7839518a50793fec84e3f0d3659df2d0c204d8036f25dea93f,04/18/20 5:46,2319.02,39246c4f3f6592c974ebc44f80ba6dc69b817c71,sell,put,oETH_150_042420
dfb90080c589d9d9db815c34580606924a9a2a6a5fc0574691184c750ab509fa,04/18/20 6:34,1738.19,004afb002e3fb33c833fc16b6b63103bbf97312d,sell,put,oETH_100_042420
19daf640a03e786b0947e178a9e2e1fd4074241940a888cd284d89df5eba90a9,04/18/20 6:35,173.79,39246c4f3f6592c974ebc44f80ba6dc69b817c71,buy,put,oETH_150_042420
eeaf63484aba9b8279468f7b94020318366308ecb1fa5af74774df0def53e9cb,04/18/20 10:02,173.53,39246c4f3f6592c974ebc44f80ba6dc69b817c71,sell,put,oETH_160_050120
2cb1b8e7f0e0d5b57ec6009ceb946d6f86089a628d87501bdf0ad8d11cf910cc,04/18/20 10:34,17.23,39246c4f3f6592c974ebc44f80ba6dc69b817c71,buy,put,oETH_160_050120
44288b696f2f16ef8b4c4b3af4b4ed2a480d75f6c2e0b206bf2d649dead8af8b,04/18/20 10:52,2240.88,39246c4f3f6592c974ebc44f80ba6dc69b817c71,sell,put,oETH_100_042420
e5da3589d8d1207be298daa434199019991b36391cc5f9360f78ff213ee9fd5f,04/18/20 11:17,2177.34,39246c4f3f6592c974ebc44f80ba6dc69b817c71,sell,put,oETH_150_042420
79dc787b94eb607952131edfb02a4fc65f14a42b931986a0b292bd92f01f8d12,04/18/20 13:02,10735.00,39246c4f3f6592c974ebc44f80ba6dc69b817c71,buy,put,oETH_100_042420
b640049147de6e910f8d4cb572ba509d53f4b5430804b19549ccf36893da3c5c,04/18/20 13:05,10747.26,39246c4f3f6592c974ebc44f80ba6dc69b817c71,sell,put,oETH_160_050120
c3d0715d36fa47968a0f7a77d976f4c177e0560d93875be2ba2b90121ede15f3,04/18/20 13:09,5431.29,39246c4f3f6592c974ebc44f80ba6dc69b817c71,sell,put,oETH_160_050120
dc0b9d0eb4f434b3a0f2b3196080f3f7d2395fb52ca0cc323965fe626c52c0db,04/18/20 13:42,36210.78,28595f15c04cf1f4ce978fc77a210dbc30e025bb,buy,put,oETH_100_042420
014fad95e74c4dcb9494e613b9a65e17658bfe018ba2a12baa43674060039152,04/18/20 13:46,24178.60,39246c4f3f6592c974ebc44f80ba6dc69b817c71,sell,put,oETH_150_042420
eaf3aaa48917b82c14180aefe1e27f1df3e59053a2c569e907f732aa3074d60f,04/18/20 13:48,3646.22,39246c4f3f6592c974ebc44f80ba6dc69b817c71,sell,put,oETH_160_050120
c0a37e7fcbc509eae84303d2b67ce47abc65b657ff05185280092c693e36a646,04/18/20 13:49,54725.69,28595f15c04cf1f4ce978fc77a210dbc30e025bb,buy,put,oETH_100_042420
486b8966a7196862c6eb18b151ebd784bcd42f6172f36d87b901382c74d02869,04/18/20 13:49,3648.38,39246c4f3f6592c974ebc44f80ba6dc69b817c71,sell,put,oETH_160_050120
cf958f75ff78fa50ac510fb6007f90a2d2c0c2976334cc85683fa7468f612a7e,04/18/20 13:55,36843.00,39246c4f3f6592c974ebc44f80ba6dc69b817c71,sell,put,oETH_150_042420
041fb9ec6e6e4705a8dfbdda358a361329ee34422739340e9e65ad832724e25e,04/18/20 14:01,18393.80,39246c4f3f6592c974ebc44f80ba6dc69b817c71,sell,put,oETH_100_042420
b9118c543db61e7650d9b87e3faa17ce4dee70ca8ce26ccb81d3dda676360837,04/18/20 14:17,6766.72,39246c4f3f6592c974ebc44f80ba6dc69b817c71,sell,put,oETH_100_042420
669f44725ff89a7fbc9ccba9a8d122c0efc736629acc07ce2db64ccda08d1987,04/18/20 14:27,9135.24,97dec872013f6b5fb443861090ad931542878126,buy,put,oETH_160_050120
2e00219c66bd953564979a1e90a6bcc22b7b1b63eb352da15cbfb48d8bbffdbc,04/18/20 14:28,9133.42,97dec872013f6b5fb443861090ad931542878126,buy,put,oETH_160_050120
a7d90b468c3370d9ecda91b0917af8c71cb9c4d570d0712f08fe4fb39ddb97e8,04/18/20 14:37,9158.25,9cbb36d516e5a782ec7cb9fdaa73c58ae8f6773d,sell,put,oETH_160_050120
4f3f418fb4f318321d42bfa33fdd04d083993e0640f603ae82f35a25649bfe61,04/18/20 14:42,18410.48,9cbb36d516e5a782ec7cb9fdaa73c58ae8f6773d,sell,put,oETH_150_042420
d491b7bde1dc83bf982ad0d3660a5ccbea01773040384ad086560d7cac64cb2d,04/18/20 14:58,13287.04,fe32a37f15ee4a4b59715530e5817d1322b9df80,sell,put,oETH_150_042420
845da8cd16b7f3ffc5b2a45e3bfb7afa3e83c6166fd0fb6a3ca68def0f70a942,04/18/20 15:05,1570.43,2a1530c4c41db0b0b2bb646cb5eb1a67b7158667,buy,put,oETH_160_050120
083e97605e4f7f7716c702c4ab1cf78fac03f649db4b784c6b24fc870bf27e94,04/18/20 15:39,1146.78,39246c4f3f6592c974ebc44f80ba6dc69b817c71,sell,put,oETH_160_050120
1fe3d64367c38141f3ee2aa637660d8093d9c8069cfb4281529ea0fa350ee9f1,04/18/20 15:45,11.47,39246c4f3f6592c974ebc44f80ba6dc69b817c71,sell,put,oETH_160_050120
a723e05184d7ad9b6ceefaf0b38df775514a19501596110ad9735211b22d6e22,04/18/20 16:01,5.53,39246c4f3f6592c974ebc44f80ba6dc69b817c71,buy,put,oETH_160_050120
c718fc67a081d92a7cb57dd9b3641d02fe59490f1fdc42564ce13505ecf8c5b6,04/18/20 18:35,3287.13,39246c4f3f6592c974ebc44f80ba6dc69b817c71,sell,put,oETH_160_050120
c2df4ad0523f83f7ae9ea7dc5d304be0a8a61b9c2111e06e0f99993b41f852fa,04/18/20 19:23,2089.38,39246c4f3f6592c974ebc44f80ba6dc69b817c71,sell,put,oETH_150_042420
7fed65aff327ceaca75459f397eee80d5e8b5592b7680a52bd879801546fd7d6,04/18/20 19:26,9147.48,9cbb36d516e5a782ec7cb9fdaa73c58ae8f6773d,sell,put,oETH_160_050120
db2db44580af61ce2103e488918070b6857c8841c26ce668d99e3186c591bc6d,04/18/20 19:50,5717.88,39246c4f3f6592c974ebc44f80ba6dc69b817c71,sell,put,oETH_160_050120
a25fe5881457c1c0d935b93624eaf25198c24f044dc50945a97c5a929934eba1,04/18/20 19:52,6098.02,39246c4f3f6592c974ebc44f80ba6dc69b817c71,sell,put,oETH_150_042420
071063630234f61e063e9d11651fc308ee859e66184b1cd9b0fd8915280ab7ed,04/18/20 19:53,25608.16,39246c4f3f6592c974ebc44f80ba6dc69b817c71,sell,put,oETH_100_042420
a983e358b9bbcf54b6983741476d5a2ad09573f877c9ceaef685a124cd331998,04/18/20 20:01,2036.44,2a1530c4c41db0b0b2bb646cb5eb1a67b7158667,buy,put,oETH_160_050120
5237aea47ec8112e7e9cafa498e0c9146a2f5d12cdc85d54e32ce65deb766e53,04/18/20 20:15,12.19,39246c4f3f6592c974ebc44f80ba6dc69b817c71,sell,put,oETH_150_042420
d7fc618a527e3aec12722dc8246d6216f8377c726e17218ef8ca31d380485a53,04/18/20 20:22,9149.70,39246c4f3f6592c974ebc44f80ba6dc69b817c71,sell,put,oETH_100_042420
568bd96c47bdceaaf496698d6c5dc725e243d503d905f2a958ad6226327cc674,04/18/20 20:51,2199.56,39246c4f3f6592c974ebc44f80ba6dc69b817c71,sell,put,oETH_150_042420
2dd8f99cb58eed2eebc4a50e19e0581102d03fe239d6e6a7dc851c90bc6dbef4,04/18/20 21:16,2021.55,39246c4f3f6592c974ebc44f80ba6dc69b817c71,sell,put,oETH_160_050120
9081f4994f86e6df1066c73604954937f565d616a06a9331e004461d731af7ad,04/18/20 21:41,3861.99,289c23cd7cacafd4bfee6344ef376fa14f1bf42d,sell,put,oETH_150_042420
519fc62458d1619071e4ef88868aa94be1ef06bd3d86fa690590ec2d3ff79f2c,04/18/20 22:08,4607.67,4be0557d4aeb1675a1d5316e8a437dc934cface1,buy,put,oETH_150_042420
a3266ba41fb0d9a2a5688388b072bb9a2b0758f806332f97cc003556d6e2ee45,04/18/20 22:10,4612.18,4be0557d4aeb1675a1d5316e8a437dc934cface1,buy,put,oETH_150_042420
fdb6976fc03a767f1715971122413ea20017436b01b190f183fbb860e7a8e568,04/18/20 22:29,722.85,ce76b221defc722fcffe27a43c7e95b8138373e5,buy,put,oETH_150_042420
26025945155a633d24cd3dc024eac8e695ae6692a381d902adef569c0b3b1b5f,04/18/20 23:06,6915.56,39246c4f3f6592c974ebc44f80ba6dc69b817c71,sell,put,oETH_150_042420
3f5f3b34142dd643ff84f16c4075c05feab4c99282c5433caaf76fa47aa048b6,04/18/20 23:15,7985.14,2a1530c4c41db0b0b2bb646cb5eb1a67b7158667,buy,put,oETH_150_042420
120401f50b17e2b31d6650d1b3747d689979a790d86ed1c25660a2c7b7ce008c,04/19/20 0:19,371.04,39246c4f3f6592c974ebc44f80ba6dc69b817c71,sell,put,oETH_160_050120
8f68dc56efd11b9f5136c9390f318fcb75475c5e631baa8f284f30ba603fb97f,04/19/20 0:57,13402.49,39246c4f3f6592c974ebc44f80ba6dc69b817c71,sell,put,oETH_150_042420
0c75ef0994d8861ae384bc016eca768057259cffc3805359941cbc6f3a33b8c8,04/19/20 1:25,92.73,39246c4f3f6592c974ebc44f80ba6dc69b817c71,buy,put,oETH_160_050120
ca390b08414540385af0f4eb94942cb3d322422a7bad2b02ff6d8799d300bdca,04/19/20 3:17,3737.06,39246c4f3f6592c974ebc44f80ba6dc69b817c71,sell,put,oETH_160_050120
3b15e8467d8e93c7daa687f23616783bf470567160333e8b50d51c38777d0a27,04/19/20 3:39,3749.13,39246c4f3f6592c974ebc44f80ba6dc69b817c71,sell,put,oETH_160_050120
